"4/1/2015","O0315W","Online Sales","Orb 3/31 Visa/MC/Disc","4/1/2015","VISA","10104","=SUM(K1:K14)","=COUNT(K1:K14)","100031078","-1562"
"4/1/2015","O0315W","Online Sales","Orb 3/31 Visa/MC/Disc","4/1/2015","VISA","10104","=SUM(K1:K14)","=COUNT(K1:K14)","100031349","-611.99"
"4/1/2015","O0315W","Online Sales","Orb 3/31 Visa/MC/Disc","4/1/2015","MC","10104","=SUM(K1:K14)","=COUNT(K1:K14)","100031350","-395.5"
"4/1/2015","O0315W","Online Sales","Orb 3/31 Visa/MC/Disc","4/1/2015","MC","10104","=SUM(K1:K14)","=COUNT(K1:K14)","100031356","-4580.57"
"4/1/2015","O0315W","Online Sales","Orb 3/31 Visa/MC/Disc","4/1/2015","VISA","10104","=SUM(K1:K14)","=COUNT(K1:K14)","100031357","-454.1"
"4/1/2015","O0315W","Online Sales","Orb 3/31 Visa/MC/Disc","4/1/2015","VISA","10104","=SUM(K1:K14)","=COUNT(K1:K14)","100031363","-445"
"4/1/2015","O0315W","Online Sales","Orb 3/31 Visa/MC/Disc","4/1/2015","VISA","10104","=SUM(K1:K14)","=COUNT(K1:K14)","100031368","-9731"
"4/1/2015","O0315W","Online Sales","Orb 3/31 Visa/MC/Disc","4/1/2015","VISA","10104","=SUM(K1:K14)","=COUNT(K1:K14)","100031370","-175"
"4/1/2015","O0315W","Online Sales","Orb 3/31 Visa/MC/Disc","4/1/2015","MC","10104","=SUM(K1:K14)","=COUNT(K1:K14)","100031371","-109.99"
"4/1/2015","O0315W","Online Sales","Orb 3/31 Visa/MC/Disc","4/1/2015","VISA","10104","=SUM(K1:K14)","=COUNT(K1:K14)","100031376","-4795"
"4/1/2015","O0315W","Online Sales","Orb 3/31 Visa/MC/Disc","4/1/2015","VISA","10104","=SUM(K1:K14)","=COUNT(K1:K14)","100031382","-559.68"
"4/1/2015","O0315W","Online Sales","Orb 3/31 Visa/MC/Disc","4/1/2015","MC","10104","=SUM(K1:K14)","=COUNT(K1:K14)","100031387","-441"
"4/1/2015","O0315W","Online Sales","Orb 3/31 Visa/MC/Disc","4/1/2015","VISA","10104","=SUM(K1:K14)","=COUNT(K1:K14)","100031388","-3150"
"4/1/2015","O0315W","Online Sales","Orb 3/31 Visa/MC/Disc","4/1/2015","MC","10104","=SUM(K1:K14)","=COUNT(K1:K14)","100031389","-90.99"
