"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","VISA","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032954","-91.88"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","VISA","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032957","-419.98"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","VISA","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032960","-92.69"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","MC","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032965","-363.28"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","VISA","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032968","-152.5"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","VISA","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032969","-1039.31"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","VISA","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032971","-178.98"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","MC","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032974","-181.98"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","MC","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032975","-455.99"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","MC","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032987","-199.99"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","MC","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032989","-299.99"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","MC","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032990","-669.99"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","VISA","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032996","-491"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","VISA","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032997","-357.96"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","MC","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032998","-268.97"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","MC","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100032126","-119.99"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","DISC","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100033011","-13"
"5/1/2015","O0415","Online Sales","Orb 4/30 Visa/MC/Disc","5/1/2015","VISA","10104","=SUM(K1:K18)","=COUNT(K1:K18)","100033012","-424.15"
