"8/3","O0715","Online Sales","Orb 7/30 Amex","8/3","AMEX","10104","=SUM(K1:K6)","=COUNT(K1:K6)","100037739","-178.98"
"8/3","O0715","Online Sales","Orb 7/30 Amex","8/3","AMEX","10104","=SUM(K1:K6)","=COUNT(K1:K6)","100037760","-209.99"
"8/3","O0715","Online Sales","Orb 7/30 Amex","8/3","AMEX","10104","=SUM(K1:K6)","=COUNT(K1:K6)","100037762","-209.99"
"8/3","O0715","Online Sales","Orb 7/30 Amex","8/3","AMEX","10104","=SUM(K1:K6)","=COUNT(K1:K6)","100037767","-894.9"
"8/3","O0715","Online Sales","Orb 7/30 Amex","8/3","AMEX","10104","=SUM(K1:K6)","=COUNT(K1:K6)","100037780","-791.92"
"8/3","O0715","Online Sales","Orb 7/30 Amex","8/3","AMEX","10104","=SUM(K1:K6)","=COUNT(K1:K6)","100037788","-209.99"
