"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","VISA","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037728","-5399.99"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","VISA","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037733","-132.99"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","MC","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037735","-90.99"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","MC","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037737","-209.99"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","VISA","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037740","-209.99"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","MC","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037742","-99.99"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","VISA","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037748","-1268.94"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","VISA","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037749","-209.99"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","VISA","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037750","-339.99"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","VISA","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037752","-6087.99"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","MC","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037757","-119.99"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","MC","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037761","-209.99"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","MC","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037764","-1024"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","MC","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037765","-90.99"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","MC","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037763","-1836.96"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","MC","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037770","-209.99"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","MC","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037775","-209.99"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","VISA","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037779","-976.13"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","VISA","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037784","-17630"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","MC","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037787","-10268"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","VISA","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037789","-8914.64"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","MC","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037791","-1968.78"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","VISA","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037792","-295"
"7/31/2015","O0715","Online Sales","Orb 7/30 Visa/MC/Disc","7/31/2015","MC","10104","=SUM(K1:K24)","=COUNT(K1:K24)","100037793","-357.96"
