"4/6","O0315W","Online Sales","Orb 3/31 Amex","4/6","AMEX","10104","=SUM(K1:K4)","=COUNT(K1:K4)","100031364","-845"
"4/6","O0315W","Online Sales","Orb 3/31 Amex","4/6","AMEX","10104","=SUM(K1:K4)","=COUNT(K1:K4)","100031365","-2997"
"4/6","O0315W","Online Sales","Orb 3/31 Amex","4/6","AMEX","10104","=SUM(K1:K4)","=COUNT(K1:K4)","100031369","-507"
"4/6","O0315W","Online Sales","Orb 3/31 Amex","4/6","AMEX","10104","=SUM(K1:K4)","=COUNT(K1:K4)","100031386","-1750"
