"2/3/2015","O0215W","Online Sales","Orb 2/2 Visa/MC/Disc","2/3/2015","DISC","10104","=SUM(K1:K12)","=COUNT(K1:K12)","100027267","-1100"
"2/3/2015","O0215W","Online Sales","Orb 2/2 Visa/MC/Disc","2/3/2015","VISA","10104","=SUM(K1:K12)","=COUNT(K1:K12)","100027268","-358"
"2/3/2015","O0215W","Online Sales","Orb 2/2 Visa/MC/Disc","2/3/2015","MC","10104","=SUM(K1:K12)","=COUNT(K1:K12)","100027272","-818"
"2/3/2015","O0215W","Online Sales","Orb 2/2 Visa/MC/Disc","2/3/2015","DISC","10104","=SUM(K1:K12)","=COUNT(K1:K12)","100027274","-167.88"
"2/3/2015","O0215W","Online Sales","Orb 2/2 Visa/MC/Disc","2/3/2015","MC","10104","=SUM(K1:K12)","=COUNT(K1:K12)","100027278","-1140"
"2/3/2015","O0215W","Online Sales","Orb 2/2 Visa/MC/Disc","2/3/2015","MC","10104","=SUM(K1:K12)","=COUNT(K1:K12)","100027284","-100.12"
"2/3/2015","O0215W","Online Sales","Orb 2/2 Visa/MC/Disc","2/3/2015","MC","10104","=SUM(K1:K12)","=COUNT(K1:K12)","100027298","-3199"
"2/3/2015","O0215W","Online Sales","Orb 2/2 Visa/MC/Disc","2/3/2015","VISA","10104","=SUM(K1:K12)","=COUNT(K1:K12)","100027301","-174.99"
"2/3/2015","O0215W","Online Sales","Orb 2/2 Visa/MC/Disc","2/3/2015","VISA","10104","=SUM(K1:K12)","=COUNT(K1:K12)","100027308","-1499"
"2/3/2015","O0215W","Online Sales","Orb 2/2 Visa/MC/Disc","2/3/2015","VISA","10104","=SUM(K1:K12)","=COUNT(K1:K12)","100027310","-189.99"
"2/3/2015","O0215W","Online Sales","Orb 2/2 Visa/MC/Disc","2/3/2015","MC","10104","=SUM(K1:K12)","=COUNT(K1:K12)","100027338","-635"
"2/3/2015","O0215W","Online Sales","Orb 2/2 Visa/MC/Disc","2/3/2015","VISA","10104","=SUM(K1:K12)","=COUNT(K1:K12)","100027343","-106.99"
